Cruise,Event Number,Count Minute (min),Species,Number,Latitude Start,Longitude Start
1993,235,00,NULL,0,-64.804,-64.11067
1993,235,01,SPSK,1,-64.804,-64.11067
1993,235,02,WISP,1,-64.804,-64.11067
1993,235,04,ADPE,15,-64.804,-64.11067
1993,235,04,SPSK,1,-64.804,-64.11067
1993,235,05,ADPE,12,-64.804,-64.11067
1993,235,06,ADPE,8,-64.804,-64.11067
1993,235,07,ADPE,6,-64.804,-64.11067
1993,235,11,SPSK,1,-64.804,-64.11067
1993,235,11,ANTE,2,-64.804,-64.11067
1993,235,16,SPSK,1,-64.804,-64.11067
1993,235,17,SPSK,1,-64.804,-64.11067
1993,235,19,GIPE,2,-64.804,-64.11067
1993,235,19,SPSK,1,-64.804,-64.11067
1993,235,20,WISP,1,-64.804,-64.11067
1993,235,23,SPSK,1,-64.804,-64.11067
1993,235,24,SPSK,1,-64.804,-64.11067
1993,235,25,SPSK,1,-64.804,-64.11067
1993,235,27,SPSK,1,-64.804,-64.11067
1993,238,01,SPSK,2,-64.86367,-63.9765
1993,238,04,SPSK,1,-64.86367,-63.9765
1993,238,06,SPSK,1,-64.86367,-63.9765
1993,238,08,SPSK,1,-64.86367,-63.9765
1993,238,10,SPSK,1,-64.86367,-63.9765
1993,238,28,SPSK,1,-64.86367,-63.9765
1993,238,29,FUSE,1,-64.86367,-63.9765
1993,243,07,WISP,1,-64.922,-64.11433
1993,243,12,SPSK,1,-64.922,-64.11433
1993,243,13,GIPE,1,-64.922,-64.11433
1993,243,14,WISP,1,-64.922,-64.11433
1993,243,21,WISP,1,-64.922,-64.11433
1993,243,23,WISP,1,-64.922,-64.11433
1993,243,23,SPSK,1,-64.922,-64.11433
1993,243,23,BBAL,1,-64.922,-64.11433
1993,243,24,WISP,1,-64.922,-64.11433
1993,243,25,SPSK,1,-64.922,-64.11433
1993,243,26,SPSK,1,-64.922,-64.11433
1993,243,28,WISP,2,-64.922,-64.11433
1993,243,29,WISP,1,-64.922,-64.11433
1993,243,29,SPSK,1,-64.922,-64.11433
1993,247,01,SPSK,1,-64.87117,-64.27033
1993,247,03,GIPE,1,-64.87117,-64.27033
1993,247,09,LMSA,1,-64.87117,-64.27033
1993,247,09,SPSK,1,-64.87117,-64.27033
1993,251,05,SPSK,1,-64.93117,-64.41333
1993,251,09,SPSK,1,-64.93117,-64.41333
1993,251,12,SPSK,1,-64.93117,-64.41333
1993,251,13,ADPE,1,-64.93117,-64.41333
1993,251,16,SPSK,1,-64.93117,-64.41333
1993,251,17,SPSK,1,-64.93117,-64.41333
1993,251,19,SPSK,1,-64.93117,-64.41333
1993,251,21,SPSK,1,-64.93117,-64.41333
1993,251,25,GIPE,1,-64.93117,-64.41333
1993,251,27,SPSK,1,-64.93117,-64.41333
1993,251,28,WISP,1,-64.93117,-64.41333
1993,251,29,WISP,2,-64.93117,-64.41333
1993,251,29,WISP,2,-64.93117,-64.41333
1993,255,01,SPSK,1,-64.87117,-64.56333
1993,255,02,WISP,1,-64.87117,-64.56333
1993,255,02,SPSK,1,-64.87117,-64.56333
1993,255,02,SPSK,1,-64.87117,-64.56333
1993,255,03,BBAL,2,-64.87117,-64.56333
1993,255,10,BBAL,1,-64.87117,-64.56333
1993,255,11,BBAL,2,-64.87117,-64.56333
1993,255,12,WISP,1,-64.87117,-64.56333
1993,255,13,BBAL,2,-64.87117,-64.56333
1993,255,14,BBAL,3,-64.87117,-64.56333
1993,255,16,LMSA,1,-64.87117,-64.56333
1993,255,20,BBAL,2,-64.87117,-64.56333
1993,255,20,BBAL,1,-64.87117,-64.56333
1993,255,22,BBAL,2,-64.87117,-64.56333
1993,255,23,GIPE,1,-64.87117,-64.56333
1993,255,23,BBAL,1,-64.87117,-64.56333
1993,255,24,WISP,1,-64.87117,-64.56333
1993,255,25,HUWH,2,-64.87117,-64.56333
1993,255,25,BBAL,1,-64.87117,-64.56333
1993,255,26,SPSK,1,-64.87117,-64.56333
1993,255,29,BBAL,1,-64.87117,-64.56333
1993,255,29,SPSK,1,-64.87117,-64.56333
1993,255,29,BBAL,2,-64.87117,-64.56333
1993,255,30,BBAL,1,-64.87117,-64.56333
1993,258,01,SPSK,1,-64.80767,-64.7125
1993,258,03,GHAL,1,-64.80767,-64.7125
1993,258,11,BBAL,1,-64.80767,-64.7125
1993,258,13,BBAL,1,-64.80767,-64.7125
1993,258,13,WISP,1,-64.80767,-64.7125
1993,258,17,CAPE,1,-64.80767,-64.7125
1993,258,18,SOFU,1,-64.80767,-64.7125
1993,258,20,GEPE,2,-64.80767,-64.7125
1993,258,20,CAPE,1,-64.80767,-64.7125
1993,258,23,BBAL,1,-64.80767,-64.7125
1993,258,23,LMSA,1,-64.80767,-64.7125
1993,258,24,GIPE,1,-64.80767,-64.7125
1993,258,29,BBAL,1,-64.80767,-64.7125
1993,262,01,WISP,1,-64.74017,-64.58333
1993,262,01,BBAL,1,-64.74017,-64.58333
1993,262,02,BBAL,1,-64.74017,-64.58333
1993,262,02,GEPE,6,-64.74017,-64.58333
1993,262,03,BBAL,1,-64.74017,-64.58333
1993,262,03,WISP,2,-64.74017,-64.58333
1993,262,04,BBAL,1,-64.74017,-64.58333
1993,262,05,ANTE,2,-64.74017,-64.58333
1993,262,06,WISP,2,-64.74017,-64.58333
1993,262,07,BBAL,1,-64.74017,-64.58333
1993,262,08,WISP,1,-64.74017,-64.58333
1993,262,09,WISP,2,-64.74017,-64.58333
1993,262,10,BBAL,1,-64.74017,-64.58333
1993,262,10,SOFU,1,-64.74017,-64.58333
1993,262,11,WISP,1,-64.74017,-64.58333
1993,262,11,BBAL,1,-64.74017,-64.58333
1993,262,15,BBAL,1,-64.74017,-64.58333
1993,262,15,CAPE,1,-64.74017,-64.58333
1993,262,16,BBAL,1,-64.74017,-64.58333
1993,262,18,BBAL,2,-64.74017,-64.58333
1993,262,21,BBAL,1,-64.74017,-64.58333
1993,262,22,GHAL,1,-64.74017,-64.58333
1993,262,22,BBAL,2,-64.74017,-64.58333
1993,262,23,BBAL,2,-64.74017,-64.58333
1993,262,25,BBAL,2,-64.74017,-64.58333
1993,262,28,BBAL,2,-64.74017,-64.58333
1993,266,03,BBAL,1,-64.68417,-64.7465
1993,266,04,GIPE,1,-64.68417,-64.7465
1993,266,05,BBAL,1,-64.68417,-64.7465
1993,266,06,SPSK,1,-64.68417,-64.7465
1993,266,07,WISP,1,-64.68417,-64.7465
1993,266,10,WISP,1,-64.68417,-64.7465
1993,266,12,WISP,1,-64.68417,-64.7465
1993,266,13,SPSK,1,-64.68417,-64.7465
1993,266,18,SPSK,1,-64.68417,-64.7465
1993,266,19,WISP,1,-64.68417,-64.7465
1993,266,21,WISP,1,-64.68417,-64.7465
1993,266,22,BBAL,1,-64.68417,-64.7465
1993,266,23,WISP,1,-64.68417,-64.7465
1993,266,23,WISP,1,-64.68417,-64.7465
1993,266,24,GIPE,1,-64.68417,-64.7465
1993,266,26,WISP,1,-64.68417,-64.7465
1993,266,26,BBAL,1,-64.68417,-64.7465
1993,266,28,WISP,1,-64.68417,-64.7465
1993,266,29,BBAL,1,-64.68417,-64.7465
1993,266,29,WISP,2,-64.68417,-64.7465
1993,270,01,WISP,1,-64.62433,-64.885
1993,270,01,ANPR,1,-64.62433,-64.885
1993,270,04,WISP,2,-64.62433,-64.885
1993,270,06,BLPE,2,-64.62433,-64.885
1993,270,06,WISP,2,-64.62433,-64.885
1993,270,09,ANPR,1,-64.62433,-64.885
1993,270,10,WISP,2,-64.62433,-64.885
1993,270,12,BLPE,2,-64.62433,-64.885
1993,270,14,BLPE,1,-64.62433,-64.885
1993,270,14,GHAL,1,-64.62433,-64.885
1993,270,16,BBAL,1,-64.62433,-64.885
1993,270,18,BLPE,2,-64.62433,-64.885
1993,270,20,CAPE,1,-64.62433,-64.885
1993,270,22,WISP,2,-64.62433,-64.885
1993,270,23,WISP,1,-64.62433,-64.885
1993,270,24,BBAL,1,-64.62433,-64.885
1993,270,27,GIPE,1,-64.62433,-64.885
1993,270,30,CAPE,1,-64.62433,-64.885
1993,274,01,GIPE,1,-64.6125,-65.06617
1993,274,03,SOFU,1,-64.6125,-65.06617
1993,274,03,CAPE,1,-64.6125,-65.06617
1993,274,05,WISP,1,-64.6125,-65.06617
1993,274,07,WISP,1,-64.6125,-65.06617
1993,274,08,SOFU,1,-64.6125,-65.06617
1993,274,10,WISP,1,-64.6125,-65.06617
1993,274,14,WISP,1,-64.6125,-65.06617
1993,274,18,ANPR,1,-64.6125,-65.06617
1993,274,19,BBSP,1,-64.6125,-65.06617
1993,274,22,SOFU,1,-64.6125,-65.06617
1993,274,26,WISP,2,-64.6125,-65.06617
1993,274,30,BBAL,1,-64.6125,-65.06617
1993,278,00,CAPE,3,-64.70017,-65.017
1993,278,01,BBSP,1,-64.70017,-65.017
1993,278,01,BBAL,1,-64.70017,-65.017
1993,278,03,BLPE,2,-64.70017,-65.017
1993,278,05,CAPE,2,-64.70017,-65.017
1993,278,07,BLPE,2,-64.70017,-65.017
1993,278,08,CAPE,20,-64.70017,-65.017
1993,278,15,GIPE,1,-64.70017,-65.017
1993,278,20,BBAL,1,-64.70017,-65.017
1993,278,21,WISP,1,-64.70017,-65.017
1993,278,22,BLPE,1,-64.70017,-65.017
1993,278,26,WISP,1,-64.70017,-65.017
1993,278,27,BBAL,1,-64.70017,-65.017
1993,278,28,WISP,1,-64.70017,-65.017
1993,278,30,GIPE,1,-64.70017,-65.017
1993,278,30,WISP,1,-64.70017,-65.017
1993,278,30,CAPE,2,-64.70017,-65.017
1993,282,00,CAPE,2,-64.75933,-64.86517
1993,282,01,GIPE,1,-64.75933,-64.86517
1993,282,01,BBAL,3,-64.75933,-64.86517
1993,282,01,CAPE,18,-64.75933,-64.86517
1993,282,02,BBAL,1,-64.75933,-64.86517
1993,282,03,WISP,1,-64.75933,-64.86517
1993,282,04,GIPE,1,-64.75933,-64.86517
1993,282,06,WISP,1,-64.75933,-64.86517
1993,282,09,BBAL,1,-64.75933,-64.86517
1993,282,10,BLPE,1,-64.75933,-64.86517
1993,282,11,BBAL,1,-64.75933,-64.86517
1993,282,14,BBAL,1,-64.75933,-64.86517
1993,282,16,BBAL,1,-64.75933,-64.86517
1993,282,17,BBAL,1,-64.75933,-64.86517
1993,282,21,BBAL,1,-64.75933,-64.86517
1993,282,22,WISP,1,-64.75933,-64.86517
1993,282,27,BBAL,1,-64.75933,-64.86517
1993,282,28,BBAL,1,-64.75933,-64.86517
1993,282,28,BBAL,3,-64.75933,-64.86517
1993,282,29,BBAL,2,-64.75933,-64.86517
1993,282,30,CAPE,14,-64.75933,-64.86517
1993,287,00,CAPE,1,-64.8175,-64.70283
1993,287,16,FUSE,1,-64.8175,-64.70283
1993,291,12,WISP,1,-64.87817,-64.56433
1993,291,15,WISP,1,-64.87817,-64.56433
1993,291,16,WISP,1,-64.87817,-64.56433
1993,291,19,BBAL,1,-64.87817,-64.56433
1993,291,24,WISP,1,-64.87817,-64.56433
1993,291,25,WISP,1,-64.87817,-64.56433
1993,295,01,WISP,3,-64.93783,-64.38983
1993,295,03,WISP,1,-64.93783,-64.38983
1993,295,04,WISP,1,-64.93783,-64.38983
1993,295,07,WISP,1,-64.93783,-64.38983
1993,295,15,WISP,1,-64.93783,-64.38983
1993,295,17,SPSK,1,-64.93783,-64.38983
1993,295,27,SPSK,1,-64.93783,-64.38983
1993,295,29,WISP,1,-64.93783,-64.38983
1993,300,04,WISP,1,-65.025,-64.3505
1993,300,11,BBAL,1,-65.025,-64.3505
1993,300,16,GIPE,1,-65.025,-64.3505
1993,300,19,WISP,1,-65.025,-64.3505
1993,300,24,SPSK,1,-65.025,-64.3505
1993,300,25,WISP,1,-65.025,-64.3505
1993,300,29,WISP,1,-65.025,-64.3505
1993,304,01,BBAL,2,-64.99683,-64.5505
1993,304,02,BBAL,1,-64.99683,-64.5505
1993,304,02,WISP,2,-64.99683,-64.5505
1993,304,18,WISP,2,-64.99683,-64.5505
1993,304,19,WISP,1,-64.99683,-64.5505
1993,308,15,BBAL,1,-64.937,-64.70883
1993,308,15,WISP,1,-64.937,-64.70883
1993,308,16,BBAL,1,-64.937,-64.70883
1993,308,20,BBAL,1,-64.937,-64.70883
1993,308,25,BBAL,1,-64.937,-64.70883
1993,312,02,BBAL,1,NA,NA
1993,312,04,BBAL,1,NA,NA
1993,312,06,BBAL,1,NA,NA
1993,312,09,CAPE,1,NA,NA
1993,312,11,BBAL,1,NA,NA
1993,312,12,BBAL,12,NA,NA
1993,312,18,LMSA,1,NA,NA
1993,312,18,BBAL,1,NA,NA
1993,312,21,CAPE,1,NA,NA
1993,312,25,WISP,1,NA,NA
1993,316,02,BBAL,1,-64.818,-65.02467
1993,316,06,WISP,1,-64.818,-65.02467
1993,316,15,GIPE,1,-64.818,-65.02467
1993,316,16,BBAL,1,-64.818,-65.02467
1993,316,17,GIPE,1,-64.818,-65.02467
1993,316,23,BBAL,1,-64.818,-65.02467
1993,316,28,CAPE,1,-64.818,-65.02467
1993,320,00,CAPE,2,-64.80583,-65.00117
1993,320,01,WISP,1,-64.80583,-65.00117
1993,320,04,ANTE,1,-64.80583,-65.00117
1993,320,06,SPSK,1,-64.80583,-65.00117
1993,320,07,CAPE,2,-64.80583,-65.00117
1993,320,08,BBAL,1,-64.80583,-65.00117
1993,320,09,WISP,1,-64.80583,-65.00117
1993,320,13,WISP,2,-64.80583,-65.00117
1993,320,19,WISP,1,-64.80583,-65.00117
1993,320,19,BBAL,2,-64.80583,-65.00117
1993,320,21,BBAL,1,-64.80583,-65.00117
1993,320,22,BBAL,1,-64.80583,-65.00117
1993,320,24,BBAL,2,-64.80583,-65.00117
1993,320,24,SPSK,1,-64.80583,-65.00117
1993,320,25,BBAL,1,-64.80583,-65.00117
1993,320,29,WISP,1,-64.80583,-65.00117
1993,320,29,BBAL,1,-64.80583,-65.00117
1993,323,01,CAPE,5,-64.89383,-65.13933
1993,323,03,WISP,1,-64.89383,-65.13933
1993,323,03,WISP,1,-64.89383,-65.13933
1993,323,10,WISP,1,-64.89383,-65.13933
1993,323,12,GHAL,1,-64.89383,-65.13933
1993,323,12,BBAL,1,-64.89383,-65.13933
1993,323,16,BBAL,1,-64.89383,-65.13933
1993,323,18,WISP,1,-64.89383,-65.13933
1993,323,27,BBAL,1,-64.89383,-65.13933
1993,328,01,BBAL,1,-64.952,-64.985
1993,328,05,BBAL,1,-64.952,-64.985
1993,328,08,BBAL,1,-64.952,-64.985
1993,328,11,BBAL,1,-64.952,-64.985
1993,328,12,BBAL,2,-64.952,-64.985
1993,328,16,BBAL,2,-64.952,-64.985
1993,328,16,SPSK,1,-64.952,-64.985
1993,328,17,BBAL,1,-64.952,-64.985
1993,328,18,BBAL,1,-64.952,-64.985
1993,328,19,CHPE,1,-64.952,-64.985
1993,328,20,WISP,1,-64.952,-64.985
1993,328,20,BBAL,1,-64.952,-64.985
1993,328,21,BBAL,1,-64.952,-64.985
1993,328,22,WISP,1,-64.952,-64.985
1993,328,24,WISP,1,-64.952,-64.985
1993,328,24,BBAL,1,-64.952,-64.985
1993,328,24,WISP,1,-64.952,-64.985
1993,328,25,WISP,1,-64.952,-64.985
1993,328,27,BBAL,3,-64.952,-64.985
1993,328,29,BBAL,1,-64.952,-64.985
1993,331,01,FUSE,1,-65.013,-64.82817
1993,331,06,BBAL,1,-65.013,-64.82817
1993,331,07,SPSK,1,-65.013,-64.82817
1993,331,07,WISP,1,-65.013,-64.82817
1993,331,08,SPSK,1,-65.013,-64.82817
1993,331,09,BBAL,1,-65.013,-64.82817
1993,331,13,BBAL,1,-65.013,-64.82817
1993,331,18,SPSK,1,-65.013,-64.82817
1993,331,21,SPSK,1,-65.013,-64.82817
1993,331,21,SPSK,1,-65.013,-64.82817
1993,331,22,BBAL,1,-65.013,-64.82817
1993,331,25,SPSK,1,-65.013,-64.82817
1993,331,26,GIPE,1,-65.013,-64.82817
1993,331,28,SPSK,1,-65.013,-64.82817
1993,335,01,SPSK,1,-65.0725,-64.6705
1993,335,01,SPSK,3,-65.0725,-64.6705
1993,335,03,SPSK,1,-65.0725,-64.6705
1993,335,04,SPSK,1,-65.0725,-64.6705
1993,335,05,SPSK,1,-65.0725,-64.6705
1993,335,06,SPSK,1,-65.0725,-64.6705
1993,335,10,WISP,1,-65.0725,-64.6705
1993,335,10,SPSK,1,-65.0725,-64.6705
1993,335,12,SPSK,1,-65.0725,-64.6705
1993,335,13,SPSK,2,-65.0725,-64.6705
1993,335,13,SPSK,1,-65.0725,-64.6705
1993,335,14,SPSK,2,-65.0725,-64.6705
1993,335,14,SPSK,4,-65.0725,-64.6705
1993,335,14,SPSK,1,-65.0725,-64.6705
1993,335,15,SPSK,1,-65.0725,-64.6705
1993,335,15,SPSK,1,-65.0725,-64.6705
1993,335,16,SPSK,2,-65.0725,-64.6705
1993,335,16,SPSK,2,-65.0725,-64.6705
1993,335,17,SPSK,3,-65.0725,-64.6705
1993,335,17,SPSK,3,-65.0725,-64.6705
1993,335,18,SPSK,1,-65.0725,-64.6705
1993,335,20,SPSK,1,-65.0725,-64.6705
1993,335,20,SPSK,2,-65.0725,-64.6705
1993,335,21,SPSK,1,-65.0725,-64.6705
1993,335,22,SPSK,1,-65.0725,-64.6705
1993,335,22,BBAL,1,-65.0725,-64.6705
1993,335,24,SPSK,2,-65.0725,-64.6705
1993,335,25,SPSK,1,-65.0725,-64.6705
1993,335,25,BBAL,1,-65.0725,-64.6705
1993,335,25,SPSK,2,-65.0725,-64.6705
1993,335,25,SPSK,1,-65.0725,-64.6705
1993,335,26,SPSK,1,-65.0725,-64.6705
1993,335,26,SPSK,1,-65.0725,-64.6705
1993,335,27,SPSK,1,-65.0725,-64.6705
1993,335,27,SPSK,1,-65.0725,-64.6705
1993,335,28,SPSK,1,-65.0725,-64.6705
1993,335,29,SPSK,1,-65.0725,-64.6705
1993,335,29,SPSK,2,-65.0725,-64.6705
1993,335,29,SPSK,1,-65.0725,-64.6705
1993,340,01,SPSK,1,-65.13167,-64.534
1993,340,01,SPSK,4,-65.13167,-64.534
1993,340,01,WISP,2,-65.13167,-64.534
1993,340,03,SPSK,1,-65.13167,-64.534
1993,340,03,SPSK,1,-65.13167,-64.534
1993,340,04,SPSK,1,-65.13167,-64.534
1993,340,04,ANTE,1,-65.13167,-64.534
1993,340,05,SPSK,1,-65.13167,-64.534
1993,340,05,SPSK,1,-65.13167,-64.534
1993,340,06,SPSK,2,-65.13167,-64.534
1993,340,06,SPSK,2,-65.13167,-64.534
1993,340,07,SPSK,2,-65.13167,-64.534
1993,340,09,SPSK,1,-65.13167,-64.534
1993,340,09,WISP,2,-65.13167,-64.534
1993,340,11,SPSK,2,-65.13167,-64.534
1993,340,13,WISP,2,-65.13167,-64.534
1993,340,15,SPSK,1,-65.13167,-64.534
1993,340,24,HUWH,2,-65.13167,-64.534
1993,340,24,WISP,1,-65.13167,-64.534
1993,340,29,ANTE,1,-65.13167,-64.534
1993,344,01,KEGU,1,-65.19767,-64.74067
1993,344,05,SPSK,1,-65.19767,-64.74067
1993,344,10,SPSK,2,-65.19767,-64.74067
1993,344,10,SPSK,1,-65.19767,-64.74067
1993,344,10,WISP,1,-65.19767,-64.74067
1993,344,12,BBAL,1,-65.19767,-64.74067
1993,344,12,WISP,2,-65.19767,-64.74067
1993,344,16,SPSK,1,-65.19767,-64.74067
1993,344,19,SPSK,1,-65.19767,-64.74067
1993,344,23,SPSK,1,-65.19767,-64.74067
1993,344,23,BBAL,1,-65.19767,-64.74067
1993,344,24,SPSK,1,-65.19767,-64.74067
1993,344,25,SPSK,1,-65.19767,-64.74067
1993,344,27,SPSK,1,-65.19767,-64.74067
1993,344,27,BBAL,2,-65.19767,-64.74067
1993,348,01,ANTE,1,-65.13167,-64.83417
1993,348,01,SPSK,1,-65.13167,-64.83417
1993,348,03,BBAL,1,-65.13167,-64.83417
1993,348,06,BBAL,1,-65.13167,-64.83417
1993,348,08,SPSK,1,-65.13167,-64.83417
1993,348,08,WISP,1,-65.13167,-64.83417
1993,348,18,WISP,1,-65.13167,-64.83417
1993,348,19,WISP,1,-65.13167,-64.83417
1993,348,20,SOFU,1,-65.13167,-64.83417
1993,348,24,WISP,1,-65.13167,-64.83417
1993,348,26,WISP,1,-65.13167,-64.83417
1993,348,29,WISP,2,-65.13167,-64.83417
1993,348,29,LMSA,1,-65.13167,-64.83417
1993,351,01,ANTE,1,-65.1185,-64.973
1993,351,01,WISP,1,-65.1185,-64.973
1993,351,02,CHPE,2,-65.1185,-64.973
1993,351,03,ANTE,1,-65.1185,-64.973
1993,351,04,WISP,1,-65.1185,-64.973
1993,351,07,WISP,1,-65.1185,-64.973
1993,351,11,WISP,1,-65.1185,-64.973
1993,351,15,WISP,1,-65.1185,-64.973
1993,351,16,BBAL,1,-65.1185,-64.973
1993,351,20,WISP,2,-65.1185,-64.973
1993,351,22,CHPE,3,-65.1185,-64.973
1993,351,25,WISP,1,-65.1185,-64.973
1993,351,28,SPSK,1,-65.1185,-64.973
1993,356,02,WISP,1,-65.19467,-64.98867
1993,356,04,SPSK,1,-65.19467,-64.98867
1993,356,04,BBAL,1,-65.19467,-64.98867
1993,356,06,WISP,1,-65.19467,-64.98867
1993,356,06,SPSK,1,-65.19467,-64.98867
1993,356,07,WISP,2,-65.19467,-64.98867
1993,356,07,SPSK,1,-65.19467,-64.98867
1993,356,07,BBAL,2,-65.19467,-64.98867
1993,356,08,WISP,2,-65.19467,-64.98867
1993,356,08,WISP,1,-65.19467,-64.98867
1993,356,09,BBAL,2,-65.19467,-64.98867
1993,356,11,BBAL,1,-65.19467,-64.98867
1993,356,11,BBAL,1,-65.19467,-64.98867
1993,356,12,BBAL,2,-65.19467,-64.98867
1993,356,14,BBAL,1,-65.19467,-64.98867
1993,356,14,SPSK,1,-65.19467,-64.98867
1993,356,16,SPSK,1,-65.19467,-64.98867
1993,356,16,BBAL,1,-65.19467,-64.98867
1993,356,17,BBAL,1,-65.19467,-64.98867
1993,356,17,WISP,1,-65.19467,-64.98867
1993,356,18,BBAL,1,-65.19467,-64.98867
1993,356,21,WISP,1,-65.19467,-64.98867
1993,356,23,SPSK,1,-65.19467,-64.98867
1993,356,26,BBAL,1,-65.19467,-64.98867
1993,356,29,BBAL,1,-65.19467,-64.98867
1993,362,01,SOFU,1,-65.139,-65.13533
1993,362,03,WISP,1,-65.139,-65.13533
1993,362,12,SPSK,1,-65.139,-65.13533
1993,362,15,BBAL,2,-65.139,-65.13533
1993,362,16,SPSK,1,-65.139,-65.13533
1993,362,19,WISP,3,-65.139,-65.13533
1993,362,21,WISP,2,-65.139,-65.13533
1993,362,23,WISP,1,-65.139,-65.13533
1993,362,24,WISP,1,-65.139,-65.13533
1993,362,26,BBAL,1,-65.139,-65.13533
1993,362,27,WISP,2,-65.139,-65.13533
1993,366,07,BBAL,1,-65.07417,-65.30583
1993,366,23,WISP,1,-65.07417,-65.30583
1993,380,11,WISP,1,-64.889,-65.4465
1993,380,13,WISP,2,-64.889,-65.4465
1993,380,15,WISP,1,-64.889,-65.4465
1993,380,16,WISP,1,-64.889,-65.4465
1993,380,17,GIPE,1,-64.889,-65.4465
1993,380,27,BBSP,1,-64.889,-65.4465
1993,380,29,GIPE,1,-64.889,-65.4465
1993,384,11,WISP,1,-64.82,-65.33317
1993,388,09,BBAL,1,-64.78667,-65.41833
1993,388,11,CAPE,2,-64.78667,-65.41833
1993,392,01,BBAL,1,-64.69733,-65.6075
1993,392,01,BBAL,1,-64.69733,-65.6075
1993,396,04,GIPE,1,-64.637,-65.47533
1993,396,10,BBSP,1,-64.637,-65.47533
1993,396,21,BBAL,1,-64.637,-65.47533
1993,396,24,BBAL,1,-64.637,-65.47533
1993,402,16,CAPE,1,-64.564,-65.35917
1993,402,21,WISP,1,-64.564,-65.35917
1993,402,23,WISP,1,-64.564,-65.35917
1993,402,27,SPSK,1,-64.564,-65.35917
1993,402,28,WISP,1,-64.564,-65.35917
1993,406,01,WISP,2,-64.514,-65.51083
1993,406,03,CAPE,1,-64.514,-65.51083
1993,406,04,WISP,2,-64.514,-65.51083
1993,406,05,SOFU,1,-64.514,-65.51083
1993,406,06,WISP,2,-64.514,-65.51083
1993,406,07,WISP,1,-64.514,-65.51083
1993,406,11,SOFU,1,-64.514,-65.51083
1993,406,12,WISP,4,-64.514,-65.51083
1993,406,14,BBAL,1,-64.514,-65.51083
1993,406,17,WISP,2,-64.514,-65.51083
1993,406,18,SOFU,1,-64.514,-65.51083
1993,406,22,WISP,3,-64.514,-65.51083
1993,406,26,WISP,1,-64.514,-65.51083
1993,406,30,CAPE,2,-64.514,-65.51083
1993,412,00,CAPE,12,-64.46417,-65.67033
1993,412,01,GIPE,1,-64.46417,-65.67033
1993,412,01,WISP,5,-64.46417,-65.67033
1993,412,01,WISP,2,-64.46417,-65.67033
1993,412,02,WISP,2,-64.46417,-65.67033
1993,412,03,WISP,2,-64.46417,-65.67033
1993,412,04,WISP,2,-64.46417,-65.67033
1993,412,04,WISP,3,-64.46417,-65.67033
1993,412,05,BBAL,2,-64.46417,-65.67033
1993,412,05,BBSP,2,-64.46417,-65.67033
1993,412,05,WISP,1,-64.46417,-65.67033
1993,412,09,WISP,1,-64.46417,-65.67033
1993,412,10,BBAL,1,-64.46417,-65.67033
1993,412,13,WISP,2,-64.46417,-65.67033
1993,412,13,WISP,2,-64.46417,-65.67033
1993,412,16,WISP,3,-64.46417,-65.67033
1993,412,17,WISP,1,-64.46417,-65.67033
1993,412,17,BBAL,1,-64.46417,-65.67033
1993,412,17,WISP,2,-64.46417,-65.67033
1993,412,19,WISP,1,-64.46417,-65.67033
1993,412,19,WISP,1,-64.46417,-65.67033
1993,412,21,WISP,1,-64.46417,-65.67033
1993,412,22,SOFU,2,-64.46417,-65.67033
1993,412,23,SOFU,1,-64.46417,-65.67033
1993,412,23,BBAL,1,-64.46417,-65.67033
1993,412,23,WISP,1,-64.46417,-65.67033
1993,412,24,WISP,1,-64.46417,-65.67033
1993,412,24,WISP,1,-64.46417,-65.67033
1993,412,25,SOFU,1,-64.46417,-65.67033
1993,412,25,BBAL,1,-64.46417,-65.67033
1993,412,26,GIPE,1,-64.46417,-65.67033
1993,412,26,WISP,1,-64.46417,-65.67033
1993,412,26,SOFU,1,-64.46417,-65.67033
1993,412,29,WISP,1,-64.46417,-65.67033
1993,412,29,BBSP,1,-64.46417,-65.67033
1993,412,29,SOFU,1,-64.46417,-65.67033
1993,412,30,CAPE,11,-64.46417,-65.67033
1993,412,30,BBAL,1,-64.46417,-65.67033
1993,417,00,CAPE,12,-64.52817,-65.79617
1993,417,01,WISP,5,-64.52817,-65.79617
1993,417,03,SPSK,2,-64.52817,-65.79617
1993,417,05,BBAL,1,-64.52817,-65.79617
1993,417,07,WISP,3,-64.52817,-65.79617
1993,417,09,GIPE,1,-64.52817,-65.79617
1993,417,11,WISP,1,-64.52817,-65.79617
1993,417,12,WISP,1,-64.52817,-65.79617
1993,417,14,WISP,1,-64.52817,-65.79617
1993,417,16,WISP,2,-64.52817,-65.79617
1993,417,19,SOFU,1,-64.52817,-65.79617
1993,417,22,WISP,1,-64.52817,-65.79617
1993,417,23,WISP,1,-64.52817,-65.79617
1993,417,23,BBAL,1,-64.52817,-65.79617
1993,417,24,WISP,1,-64.52817,-65.79617
1993,417,26,BBAL,1,-64.52817,-65.79617
1993,417,26,WISP,1,-64.52817,-65.79617
1993,417,26,WISP,1,-64.52817,-65.79617
1993,417,27,WISP,1,-64.52817,-65.79617
1993,417,30,GIPE,1,-64.52817,-65.79617
1993,417,30,CAPE,12,-64.52817,-65.79617
1993,423,00,CAPE,20,-64.63017,-65.93117
1993,423,00,BBAL,1,-64.63017,-65.93117
1993,423,00,SOFU,2,-64.63017,-65.93117
